Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
1-499289128,Completed-Closed,Ewa,2012/02/07 04:53:03.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-499289256,Accepted-In Progress,Carolyn,2011/02/18 13:16:59.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-499289256,Queued-Awaiting Assignment,Carolyn,2011/02/18 13:21:17.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-499289256,Accepted-In Progress,Padmanabha,2011/02/18 17:35:13.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-499289256,Accepted-Assigned,Carolyn,2011/02/18 17:35:20.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-499289256,Accepted-In Progress,Ewa,2012/01/30 20:02:57.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-499289256,Completed-Closed,Ewa,2012/01/30 20:03:12.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-500208339,Accepted-In Progress,Carolyn,2011/02/21 13:53:37.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-500208339,Queued-Awaiting Assignment,Carolyn,2011/02/21 14:05:37.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-500208339,Accepted-In Progress,Santhosh,2011/02/21 19:18:48.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-500208339,Accepted-Assigned,Carolyn,2011/02/21 19:20:39.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-500208339,Accepted-In Progress,Ewa,2012/02/07 03:40:11.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-500208339,Completed-Closed,Ewa,2012/02/07 03:48:59.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-505416663,Accepted-In Progress,Carolyn,2011/03/03 17:34:30.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-505416663,Queued-Awaiting Assignment,Carolyn,2011/03/03 17:39:32.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-505416663,Accepted-In Progress,Santhosh,2011/03/03 17:49:55.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-505416663,Accepted-Assigned,Carolyn,2011/03/03 17:50:37.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-505416663,Accepted-In Progress,Ewa,2012/02/29 23:28:01.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-505416663,Completed-Closed,Ewa,2012/02/29 23:29:35.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-505443989,Accepted-In Progress,Carolyn,2011/03/03 19:21:48.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-505443989,Queued-Awaiting Assignment,Carolyn,2011/03/03 19:25:34.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-505443989,Accepted-In Progress,Santhosh,2011/03/03 19:29:49.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-505443989,Accepted-Assigned,Carolyn,2011/03/03 19:31:27.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-505443989,Accepted-In Progress,Ewa,2012/01/30 20:07:26.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-505443989,Completed-Closed,Ewa,2012/01/30 20:08:04.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-506236591,Accepted-In Progress,Carolyn,2011/03/08 04:14:33.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-506236591,Queued-Awaiting Assignment,Carolyn,2011/03/08 04:38:09.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-506236591,Accepted-In Progress,Padmanabha,2011/03/18 17:57:59.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-506236591,Accepted-Assigned,Carolyn,2011/03/18 17:58:09.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-506236591,Accepted-In Progress,Ewa,2012/01/30 19:57:11.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-506236591,Completed-Closed,Ewa,2012/01/30 19:57:18.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-507774379,Accepted-In Progress,Carolyn,2011/03/15 13:32:07.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-507774379,Queued-Awaiting Assignment,Carolyn,2011/03/15 13:37:19.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-507774379,Accepted-In Progress,Santhosh,2011/03/15 18:41:56.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-507774379,Accepted-Assigned,Carolyn,2011/03/15 18:42:27.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-507774379,Accepted-In Progress,Ewa,2012/02/03 05:26:14.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-507774379,Completed-Closed,Ewa,2012/02/03 05:28:26.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-509912273,Accepted-In Progress,Carolyn,2011/03/23 23:11:24.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-509912273,Queued-Awaiting Assignment,Carolyn,2011/03/23 23:41:02.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-509912273,Accepted-In Progress,Padmanabha,2011/03/24 05:30:06.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-509912273,Accepted-Assigned,Carolyn,2011/03/24 05:30:35.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-509912273,Accepted-In Progress,Ewa,2012/01/30 19:53:21.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-509912273,Completed-Closed,Ewa,2012/01/30 19:53:23.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-511787661,Accepted-In Progress,Carolyn,2011/03/31 19:51:15.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-511787661,Queued-Awaiting Assignment,Carolyn,2011/03/31 19:52:58.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-511787661,Accepted-In Progress,Santhosh,2011/03/31 21:35:19.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-511787661,Accepted-Assigned,Carolyn,2011/03/31 21:36:46.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-511787661,Accepted-In Progress,Ewa,2012/02/07 04:18:11.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-511787661,Completed-Closed,Ewa,2012/02/07 04:19:44.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-513032417,Accepted-In Progress,Carolyn,2011/04/05 16:51:29.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-513032417,Queued-Awaiting Assignment,Carolyn,2011/04/05 16:57:11.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-513032417,Accepted-In Progress,Santhosh,2011/04/05 17:55:16.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-513032417,Accepted-Assigned,Carolyn,2011/04/05 17:56:25.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-513032417,Accepted-In Progress,Ewa,2012/02/07 04:34:32.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-513032417,Completed-Closed,Ewa,2012/02/07 04:35:30.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-513135755,Accepted-In Progress,Carolyn,2011/04/05 19:38:03.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-513135755,Queued-Awaiting Assignment,Carolyn,2011/04/05 19:41:43.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-513135755,Accepted-In Progress,Santhosh,2011/04/05 19:44:05.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-513135755,Accepted-Assigned,Carolyn,2011/04/05 19:47:27.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-513135755,Accepted-In Progress,Ewa,2012/01/31 04:47:07.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-513135755,Completed-Closed,Ewa,2012/01/31 04:50:05.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-513180623,Accepted-In Progress,Carolyn,2011/04/05 19:43:11.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-513180623,Queued-Awaiting Assignment,Carolyn,2011/04/05 19:49:28.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-513180623,Accepted-In Progress,Santhosh,2011/04/05 22:59:39.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-513180623,Accepted-Assigned,Carolyn,2011/04/05 23:01:29.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-513180623,Accepted-In Progress,Ewa,2012/01/10 18:01:19.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-513180623,Completed-Closed,Ewa,2012/01/10 19:21:57.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-517002080,Accepted-In Progress,Carolyn,2011/04/14 21:36:04.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-517002080,Queued-Awaiting Assignment,Carolyn,2011/04/14 21:38:58.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-517002080,Accepted-In Progress,Padmanabha,2011/04/14 23:10:44.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-517002080,Accepted-Assigned,Carolyn,2011/04/14 23:10:49.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-517002080,Accepted-In Progress,Ewa,2012/01/30 20:06:42.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-517002080,Completed-Closed,Ewa,2012/01/30 20:07:11.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-517045062,Accepted-In Progress,Carolyn,2011/04/14 22:22:45.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-517045062,Queued-Awaiting Assignment,Carolyn,2011/04/14 22:25:33.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-517045062,Accepted-In Progress,Padmanabha,2011/04/14 23:12:55.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-517045062,Accepted-Assigned,Carolyn,2011/04/14 23:13:02.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-517045062,Accepted-In Progress,Ewa,2012/01/31 04:50:24.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-517045062,Completed-Closed,Ewa,2012/01/31 04:52:53.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-517490964,Accepted-In Progress,Carolyn,2011/04/15 21:00:31.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-517490964,Queued-Awaiting Assignment,Carolyn,2011/04/15 21:04:07.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-517490964,Accepted-In Progress,Padmanabha,2011/04/15 21:17:08.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-517490964,Accepted-Assigned,Carolyn,2011/04/15 21:17:14.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-517490964,Accepted-In Progress,Ewa,2012/02/03 05:21:43.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-517490964,Completed-Closed,Ewa,2012/02/03 05:24:48.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-517828743,Accepted-In Progress,Carolyn,2011/04/18 17:16:21.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-517828743,Queued-Awaiting Assignment,Carolyn,2011/04/18 18:54:06.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-517828743,Accepted-In Progress,Padmanabha,2011/04/18 19:19:38.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-517828743,Accepted-Assigned,Carolyn,2011/04/18 19:19:46.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-517828743,Accepted-In Progress,Ewa,2012/01/30 19:58:22.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-517828743,Completed-Closed,Ewa,2012/01/30 19:58:41.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-518362551,Accepted-In Progress,Carolyn,2011/04/19 15:09:38.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-518362551,Queued-Awaiting Assignment,Carolyn,2011/04/19 15:14:20.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-518362551,Accepted-In Progress,Padmanabha,2011/04/19 17:45:54.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-518362551,Accepted-Assigned,Carolyn,2011/04/19 17:46:02.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-518362551,Accepted-In Progress,Ewa,2012/01/13 19:27:01.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-518362551,Completed-Closed,Ewa,2012/01/13 19:27:18.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-520234084,Accepted-In Progress,Carolyn,2011/04/26 00:18:25.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-520234084,Queued-Awaiting Assignment,Carolyn,2011/04/26 00:19:30.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-520234084,Accepted-In Progress,Padmanabha,2011/04/26 00:27:12.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-520234084,Accepted-Assigned,Carolyn,2011/04/26 00:27:18.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-520234084,Accepted-In Progress,Ewa,2012/01/30 23:00:27.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-520234084,Completed-Closed,Ewa,2012/01/30 23:00:57.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-521122392,Accepted-In Progress,Carolyn,2011/04/27 20:24:33.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-521122392,Queued-Awaiting Assignment,Carolyn,2011/04/27 20:31:57.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-521122392,Accepted-In Progress,Padmanabha,2011/04/27 20:55:20.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-521122392,Accepted-Assigned,Carolyn,2011/04/27 20:55:30.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-521122392,Accepted-In Progress,Ewa,2012/02/07 04:25:14.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-521122392,Completed-Closed,Ewa,2012/02/07 04:28:23.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-521431857,Accepted-In Progress,Carolyn,2011/04/28 17:49:58.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-521431857,Queued-Awaiting Assignment,Carolyn,2011/04/28 17:54:58.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-521431857,Accepted-In Progress,Padmanabha,2011/04/28 17:59:18.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-521431857,Accepted-Assigned,Carolyn,2011/04/28 17:59:26.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-521431857,Accepted-In Progress,Ewa,2012/01/31 04:56:57.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-521431857,Completed-Closed,Ewa,2012/01/31 05:01:30.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-522734472,Accepted-In Progress,Carolyn,2011/05/03 23:14:07.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-522734472,Queued-Awaiting Assignment,Carolyn,2011/05/03 23:16:39.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-522734472,Accepted-In Progress,Padmanabha,2011/05/04 12:46:05.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-522734472,Accepted-Assigned,Carolyn,2011/05/04 12:46:17.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-522734472,Accepted-In Progress,Ewa,2012/02/07 04:35:55.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-522734472,Completed-Closed,Ewa,2012/02/07 04:37:18.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-523311541,Accepted-In Progress,Carolyn,2011/05/05 17:25:29.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-523311541,Queued-Awaiting Assignment,Carolyn,2011/05/05 18:06:48.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-523311541,Accepted-In Progress,Padmanabha,2011/05/05 18:22:56.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-523311541,Accepted-Assigned,Carolyn,2011/05/05 18:23:27.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-523311541,Accepted-In Progress,Ewa,2012/02/06 23:54:07.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-523311541,Completed-Closed,Ewa,2012/02/07 00:00:04.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-523361887,Accepted-In Progress,Carolyn,2011/05/05 20:59:01.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-523361887,Queued-Awaiting Assignment,Carolyn,2011/05/05 21:11:39.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-523361887,Accepted-In Progress,Padmanabha,2011/05/06 13:04:03.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-523361887,Accepted-Assigned,Carolyn,2011/05/06 13:04:09.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-523361887,Accepted-In Progress,Ewa,2012/02/06 23:23:53.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-523361887,Completed-Closed,Ewa,2012/02/06 23:25:20.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-523392191,Accepted-In Progress,Carolyn,2011/05/05 20:28:19.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-523392191,Queued-Awaiting Assignment,Carolyn,2011/05/05 20:30:57.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-523392191,Accepted-In Progress,Padmanabha,2011/05/06 13:01:15.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-523392191,Accepted-Assigned,Carolyn,2011/05/06 13:01:21.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-523392191,Accepted-In Progress,Ewa,2012/02/15 22:27:07.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-523392191,Completed-Closed,Ewa,2012/02/15 22:27:34.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-525489753,Accepted-In Progress,Carolyn,2011/05/13 20:14:59.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-525489753,Queued-Awaiting Assignment,Carolyn,2011/05/13 20:21:52.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-525489753,Accepted-In Progress,Padmanabha,2011/05/16 13:15:26.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-525489753,Accepted-Assigned,Carolyn,2011/05/16 13:15:33.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-525489753,Accepted-In Progress,Ewa,2012/02/07 04:20:01.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-525489753,Completed-Closed,Ewa,2012/02/07 04:20:56.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-526344555,Accepted-In Progress,Carolyn,2011/05/17 18:53:00.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-526344555,Queued-Awaiting Assignment,Carolyn,2011/05/17 19:04:18.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-526344555,Accepted-In Progress,Padmanabha,2011/05/18 10:37:22.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-526344555,Accepted-Assigned,Carolyn,2011/05/18 10:37:27.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-526344555,Accepted-In Progress,Ewa,2012/01/31 04:53:30.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-526344555,Completed-Closed,Ewa,2012/01/31 04:55:33.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-526414477,Accepted-In Progress,Carolyn,2011/05/17 22:17:31.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-526414477,Queued-Awaiting Assignment,Carolyn,2011/05/17 22:18:07.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-526414477,Accepted-In Progress,Padmanabha,2011/05/18 10:28:54.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-526414477,Accepted-Assigned,Carolyn,2011/05/18 10:29:06.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-526414477,Accepted-In Progress,Ewa,2012/02/06 23:22:29.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-526414477,Completed-Closed,Ewa,2012/02/06 23:23:30.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-526414833,Accepted-In Progress,Carolyn,2011/05/17 22:18:40.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-526414833,Queued-Awaiting Assignment,Carolyn,2011/05/17 22:19:50.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-526414833,Accepted-In Progress,Padmanabha,2011/05/18 10:34:07.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-526414833,Accepted-Assigned,Carolyn,2011/05/18 10:34:13.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-526414833,Accepted-In Progress,Ewa,2012/01/03 16:49:32.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-526414833,Completed-Closed,Ewa,2012/01/03 16:50:52.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-530539767,Accepted-In Progress,Carolyn,2011/06/01 22:02:03.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
