Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,lifecycle:transition,org:group
case-5577,T04 Determine confirmation of receipt,Resource19,2011/02/23 19:30:47.062,Variant 2,2,Internet,General,,Resource02,task-13415,complete,EMPTY
case-5577,T05 Print and send confirmation of receipt,admin1,2011/02/23 21:06:41.890,Variant 2,2,Internet,General,,Resource02,task-13797,complete,Group 2
case-5582,Confirmation of receipt,Resource08,2011/02/14 21:01:18.318,Variant 2,2,Internet,General,,Resource08,task-9988,complete,EMPTY
case-5582,T02 Check confirmation of receipt,Resource08,2011/02/14 21:02:06.338,Variant 2,2,Internet,General,,Resource08,task-12158,complete,EMPTY
case-5582,T06 Determine necessity of stop advice,Resource08,2011/02/14 21:02:29.678,Variant 2,2,Internet,General,,Resource08,task-12159,complete,Group 1
case-5582,T10 Determine necessity to stop indication,Resource08,2011/02/14 21:02:49.723,Variant 2,2,Internet,General,,Resource08,task-12162,complete,Group 1
case-5582,T04 Determine confirmation of receipt,Resource10,2011/02/14 21:10:06.831,Variant 2,2,Internet,General,,Resource08,task-12161,complete,Group 3
case-5582,T05 Print and send confirmation of receipt,admin1,2011/02/15 20:21:59.047,Variant 2,2,Internet,General,,Resource08,task-12169,complete,Group 2
case-5653,Confirmation of receipt,Resource04,2011/03/25 01:19:32.977,Variant 2,2,Internet,General,,Resource04,task-10162,complete,EMPTY
case-5653,T02 Check confirmation of receipt,Resource04,2011/03/25 01:19:46.591,Variant 2,2,Internet,General,,Resource04,task-17762,complete,Group 4
case-5653,T06 Determine necessity of stop advice,Resource04,2011/03/25 01:20:37.383,Variant 2,2,Internet,General,,Resource04,task-17763,complete,Group 1
case-5653,T10 Determine necessity to stop indication,Resource04,2011/03/25 01:20:57.395,Variant 2,2,Internet,General,,Resource04,task-17765,complete,Group 1
case-5653,T04 Determine confirmation of receipt,Resource10,2011/03/30 17:29:54.217,Variant 2,2,Internet,General,,Resource04,task-17764,complete,EMPTY
case-5653,T05 Print and send confirmation of receipt,admin1,2011/03/31 17:17:46.237,Variant 2,2,Internet,General,,Resource04,task-18360,complete,Group 2
case-5657,Confirmation of receipt,Resource17,2011/02/18 19:34:31.311,Variant 2,2,Internet,General,,Resource17,task-10169,complete,EMPTY
case-5657,T02 Check confirmation of receipt,Resource17,2011/02/18 19:35:10.612,Variant 2,2,Internet,General,,Resource17,task-12980,complete,EMPTY
case-5657,T06 Determine necessity of stop advice,Resource04,2011/02/18 20:45:57.223,Variant 2,2,Internet,General,,Resource17,task-12981,complete,Group 1
case-5657,T10 Determine necessity to stop indication,Resource04,2011/02/18 20:46:11.455,Variant 2,2,Internet,General,,Resource17,task-13014,complete,Group 1
case-5657,T04 Determine confirmation of receipt,Resource10,2011/02/18 21:28:39.760,Variant 2,2,Internet,General,,Resource17,task-12982,complete,Group 3
case-5657,T05 Print and send confirmation of receipt,admin1,2011/02/22 23:48:09.468,Variant 2,2,Internet,General,,Resource17,task-13031,complete,Group 2
case-5683,Confirmation of receipt,Resource07,2011/02/08 19:55:26.620,Variant 2,2,Internet,General,,Resource07,task-10429,complete,EMPTY
case-5683,T02 Check confirmation of receipt,Resource07,2011/02/08 19:55:52.858,Variant 2,2,Internet,General,,Resource07,task-11357,complete,Group 4
case-5683,T06 Determine necessity of stop advice,Resource07,2011/02/08 19:57:16.401,Variant 2,2,Internet,General,,Resource07,task-11358,complete,Group 1
case-5683,T10 Determine necessity to stop indication,Resource07,2011/02/08 19:58:00.736,Variant 2,2,Internet,General,,Resource07,task-11360,complete,Group 1
case-5683,T04 Determine confirmation of receipt,Resource19,2011/02/10 20:48:57.639,Variant 2,2,Internet,General,,Resource07,task-11359,complete,EMPTY
case-5683,T05 Print and send confirmation of receipt,admin1,2011/02/11 18:06:51.545,Variant 2,2,Internet,General,,Resource07,task-11690,complete,Group 2
case-5704,Confirmation of receipt,Resource05,2011/02/14 21:59:07.997,Variant 2,2,Desk,General,,Resource05,task-10510,complete,EMPTY
case-5704,T02 Check confirmation of receipt,Resource05,2011/02/14 21:59:47.552,Variant 2,2,Desk,General,,Resource05,task-12189,complete,Group 4
case-5704,T06 Determine necessity of stop advice,Resource05,2011/02/14 22:00:33.090,Variant 2,2,Desk,General,,Resource05,task-12190,complete,Group 1
case-5704,T10 Determine necessity to stop indication,Resource05,2011/02/14 22:00:54.912,Variant 2,2,Desk,General,,Resource05,task-12192,complete,Group 1
case-5704,T04 Determine confirmation of receipt,Resource10,2011/02/16 01:35:19.685,Variant 2,2,Desk,General,,Resource05,task-12191,complete,Group 3
case-5704,T05 Print and send confirmation of receipt,Resource05,2011/02/16 16:48:50.218,Variant 2,2,Desk,General,,Resource05,task-12406,complete,Group 2
case-5710,Confirmation of receipt,Resource01,2011/02/09 21:07:29.300,Variant 2,2,Internet,General,,Resource01,task-10547,complete,EMPTY
case-5710,T02 Check confirmation of receipt,Resource01,2011/02/09 21:07:46.209,Variant 2,2,Internet,General,,Resource01,task-11493,complete,Group 4
case-5710,T06 Determine necessity of stop advice,Resource01,2011/02/09 22:16:38.491,Variant 2,2,Internet,General,,Resource01,task-11494,complete,Group 1
case-5710,T10 Determine necessity to stop indication,Resource01,2011/02/09 22:18:06.103,Variant 2,2,Internet,General,,Resource01,task-11503,complete,Group 1
case-5710,T04 Determine confirmation of receipt,Resource01,2011/02/10 18:58:36.256,Variant 2,2,Internet,General,,Resource01,task-11495,complete,EMPTY
case-5710,T05 Print and send confirmation of receipt,Resource01,2011/02/10 18:58:47.927,Variant 2,2,Internet,General,,Resource01,task-11624,complete,Group 2
case-5879,Confirmation of receipt,Resource02,2011/02/24 00:14:53.768,Variant 2,2,Desk,General,,Resource02,task-11309,complete,EMPTY
case-5879,T02 Check confirmation of receipt,Resource02,2011/02/24 00:15:32.188,Variant 2,2,Desk,General,,Resource02,task-13886,complete,Group 4
case-5879,T06 Determine necessity of stop advice,Resource02,2011/02/24 01:43:34.117,Variant 2,2,Desk,General,,Resource02,task-13887,complete,Group 1
case-5879,T10 Determine necessity to stop indication,Resource02,2011/02/24 01:43:54.838,Variant 2,2,Desk,General,,Resource02,task-13897,complete,Group 1
case-5879,T04 Determine confirmation of receipt,Resource19,2011/02/28 17:42:16.545,Variant 2,2,Desk,General,,Resource02,task-13888,complete,EMPTY
case-5879,T05 Print and send confirmation of receipt,admin1,2011/03/01 18:45:27.703,Variant 2,2,Desk,General,,Resource02,task-14333,complete,Group 2
case-5928,Confirmation of receipt,Resource17,2011/03/16 01:17:26.017,Variant 2,2,Desk,General,,Resource17,task-11533,complete,EMPTY
case-5928,T02 Check confirmation of receipt,Resource17,2011/03/16 01:25:57.685,Variant 2,2,Desk,General,,Resource17,task-16232,complete,EMPTY
case-5928,T06 Determine necessity of stop advice,Resource17,2011/03/16 01:26:08.851,Variant 2,2,Desk,General,,Resource17,task-16233,complete,Group 1
case-5928,T10 Determine necessity to stop indication,Resource17,2011/03/16 01:26:20.939,Variant 2,2,Desk,General,,Resource17,task-16239,complete,Group 1
case-5928,T04 Determine confirmation of receipt,Resource17,2011/03/16 01:27:06.675,Variant 2,2,Desk,General,,Resource17,task-16238,complete,EMPTY
case-5928,T05 Print and send confirmation of receipt,Resource17,2011/03/16 01:27:28.532,Variant 2,2,Desk,General,,Resource17,task-16243,complete,Group 2
case-5941,Confirmation of receipt,Resource02,2011/02/23 01:38:42.897,Variant 2,2,Internet,General,,Resource02,task-11634,complete,EMPTY
case-5941,T02 Check confirmation of receipt,Resource02,2011/02/23 01:47:45.719,Variant 2,2,Internet,General,,Resource02,task-13712,complete,Group 4
case-5941,T06 Determine necessity of stop advice,Resource02,2011/02/23 01:51:11.147,Variant 2,2,Internet,General,,Resource02,task-13713,complete,Group 1
case-5941,T10 Determine necessity to stop indication,Resource02,2011/02/23 01:51:35.046,Variant 2,2,Internet,General,,Resource02,task-13715,complete,Group 1
case-5941,T04 Determine confirmation of receipt,Resource19,2011/02/23 19:44:27.382,Variant 2,2,Internet,General,,Resource02,task-13714,complete,EMPTY
case-5941,T05 Print and send confirmation of receipt,admin1,2011/02/23 21:03:35.307,Variant 2,2,Internet,General,,Resource02,task-13827,complete,Group 2
case-5943,Confirmation of receipt,Resource02,2011/02/15 00:46:18.518,Variant 2,2,Internet,General,,Resource02,task-11649,complete,EMPTY
case-5943,T02 Check confirmation of receipt,Resource02,2011/02/15 00:46:36.377,Variant 2,2,Internet,General,,Resource02,task-12241,complete,Group 4
case-5943,T06 Determine necessity of stop advice,Resource02,2011/02/15 00:47:01.511,Variant 2,2,Internet,General,,Resource02,task-12242,complete,Group 1
case-5943,T10 Determine necessity to stop indication,Resource02,2011/02/15 00:47:44.760,Variant 2,2,Internet,General,,Resource02,task-12244,complete,Group 1
case-5943,T04 Determine confirmation of receipt,Resource10,2011/02/16 01:43:16.047,Variant 2,2,Internet,General,,Resource02,task-12243,complete,Group 3
case-5943,T05 Print and send confirmation of receipt,admin1,2011/02/16 23:23:01.644,Variant 2,2,Internet,General,,Resource02,task-12417,complete,Group 2
case-5959,Confirmation of receipt,Resource25,2011/02/24 22:29:42.415,Variant 2,2,Internet,General,,Resource26,task-12008,complete,EMPTY
case-5959,T02 Check confirmation of receipt,Resource24,2011/03/07 22:34:50.191,Variant 2,2,Internet,General,,Resource26,task-14052,complete,EMPTY
case-5959,T06 Determine necessity of stop advice,Resource26,2011/06/15 20:00:51.677,Variant 2,2,Internet,General,,Resource26,task-14053,complete,Group 1
case-5959,T10 Determine necessity to stop indication,Resource26,2011/06/15 20:48:44.620,Variant 2,2,Internet,General,,Resource26,task-28706,complete,Group 1
case-5959,T04 Determine confirmation of receipt,Resource26,2011/06/15 21:40:28.689,Variant 2,2,Internet,General,,Resource26,task-15324,complete,EMPTY
case-5959,T05 Print and send confirmation of receipt,Resource26,2011/06/17 04:20:37.533,Variant 2,2,Internet,General,,Resource26,task-28709,complete,EMPTY
case-5961,Confirmation of receipt,Resource08,2011/02/26 00:33:01.866,Variant 2,2,Desk,General,,Resource08,task-12058,complete,EMPTY
case-5961,T02 Check confirmation of receipt,Resource08,2011/02/26 00:33:16.323,Variant 2,2,Desk,General,,Resource08,task-14280,complete,Group 4
case-5961,T06 Determine necessity of stop advice,Resource08,2011/02/28 20:34:18.014,Variant 2,2,Desk,General,,Resource08,task-14281,complete,Group 1
case-5961,T10 Determine necessity to stop indication,Resource08,2011/02/28 20:37:42.003,Variant 2,2,Desk,General,,Resource08,task-14406,complete,Group 1
case-5961,T04 Determine confirmation of receipt,Resource10,2011/02/28 21:18:05.833,Variant 2,2,Desk,General,,Resource08,task-14282,complete,Group 3
case-5961,T05 Print and send confirmation of receipt,admin1,2011/03/01 19:16:51.166,Variant 2,2,Desk,General,,Resource08,task-14464,complete,Group 2
case-6140,Confirmation of receipt,Resource17,2011/02/24 21:35:09.094,Variant 2,2,Internet,General,,Resource17,task-13724,complete,EMPTY
case-6140,T02 Check confirmation of receipt,Resource17,2011/02/24 21:35:49.090,Variant 2,2,Internet,General,,Resource17,task-14019,complete,EMPTY
case-6140,T06 Determine necessity of stop advice,Resource17,2011/02/24 21:39:14.121,Variant 2,2,Internet,General,,Resource17,task-14020,complete,Group 1
case-6140,T10 Determine necessity to stop indication,Resource17,2011/02/24 21:39:34.497,Variant 2,2,Internet,General,,Resource17,task-14022,complete,Group 1
case-6140,T04 Determine confirmation of receipt,Resource10,2011/02/28 21:07:06.216,Variant 2,2,Internet,General,,Resource17,task-14021,complete,Group 3
case-6140,T05 Print and send confirmation of receipt,admin1,2011/03/01 18:56:49.573,Variant 2,2,Internet,General,,Resource17,task-14450,complete,Group 2
case-6146,Confirmation of receipt,Resource22,2011/03/02 00:14:59.796,Variant 2,2,Internet,General,,Resource22,task-13810,complete,EMPTY
case-6146,T02 Check confirmation of receipt,Resource22,2011/03/02 00:15:30.500,Variant 2,2,Internet,General,,Resource22,task-14743,complete,Group 4
case-6146,T06 Determine necessity of stop advice,Resource22,2011/03/02 00:16:25.593,Variant 2,2,Internet,General,,Resource22,task-14744,complete,Group 1
case-6146,T10 Determine necessity to stop indication,Resource22,2011/03/02 00:17:22.287,Variant 2,2,Internet,General,,Resource22,task-14746,complete,Group 1
case-6146,T04 Determine confirmation of receipt,Resource10,2011/03/02 17:58:58.804,Variant 2,2,Internet,General,,Resource22,task-14745,complete,Group 3
case-6146,T05 Print and send confirmation of receipt,admin1,2011/03/02 23:27:46.341,Variant 2,2,Internet,General,,Resource22,task-14857,complete,Group 2
case-6152,Confirmation of receipt,Resource02,2011/02/28 20:55:34.582,Variant 2,2,Internet,General,,Resource02,task-13875,complete,EMPTY
case-6152,T02 Check confirmation of receipt,Resource02,2011/02/28 20:55:56.790,Variant 2,2,Internet,General,,Resource02,task-14431,complete,Group 4
case-6152,T06 Determine necessity of stop advice,Resource02,2011/02/28 20:56:45.082,Variant 2,2,Internet,General,,Resource02,task-14432,complete,Group 1
case-6152,T10 Determine necessity to stop indication,Resource02,2011/02/28 20:57:05.776,Variant 2,2,Internet,General,,Resource02,task-14434,complete,Group 1
case-6152,T04 Determine confirmation of receipt,Resource18,2011/02/28 21:53:10.243,Variant 2,2,Internet,General,,Resource02,task-14433,complete,EMPTY
case-6152,T05 Print and send confirmation of receipt,Resource02,2011/03/01 02:09:53.696,Variant 2,2,Internet,General,,Resource02,task-14483,complete,Group 2
case-6171,Confirmation of receipt,Resource02,2011/02/28 23:13:12.709,Variant 2,2,Internet,General,,Resource02,task-14127,complete,EMPTY
case-6171,T02 Check confirmation of receipt,Resource02,2011/02/28 23:13:31.252,Variant 2,2,Internet,General,,Resource02,task-14523,complete,Group 4
case-6171,T06 Determine necessity of stop advice,Resource02,2011/02/28 23:14:00.358,Variant 2,2,Internet,General,,Resource02,task-14524,complete,Group 1
case-6171,T10 Determine necessity to stop indication,Resource02,2011/02/28 23:55:53.687,Variant 2,2,Internet,General,,Resource02,task-14527,complete,Group 1
case-6171,T04 Determine confirmation of receipt,Resource10,2011/03/01 01:33:42.976,Variant 2,2,Internet,General,,Resource02,task-14525,complete,Group 3
case-6171,T05 Print and send confirmation of receipt,admin1,2011/03/01 19:19:44.015,Variant 2,2,Internet,General,,Resource02,task-14589,complete,Group 2
case-6215,Confirmation of receipt,Resource02,2011/03/03 20:11:27.996,Variant 2,2,Internet,General,,Resource02,task-14489,complete,EMPTY
case-6215,T02 Check confirmation of receipt,Resource02,2011/03/03 20:12:41.283,Variant 2,2,Internet,General,,Resource02,task-15043,complete,Group 4
case-6215,T06 Determine necessity of stop advice,Resource02,2011/03/03 20:37:25.886,Variant 2,2,Internet,General,,Resource02,task-15044,complete,Group 1
case-6215,T10 Determine necessity to stop indication,Resource02,2011/03/03 20:38:16.399,Variant 2,2,Internet,General,,Resource02,task-15065,complete,Group 1
case-6215,T04 Determine confirmation of receipt,Resource10,2011/03/03 23:51:02.665,Variant 2,2,Internet,General,,Resource02,task-15045,complete,Group 3
case-6215,T05 Print and send confirmation of receipt,admin1,2011/03/04 00:37:11.339,Variant 2,2,Internet,General,,Resource02,task-15143,complete,Group 2
case-6225,Confirmation of receipt,Resource02,2011/03/04 18:26:31.928,Variant 2,2,Internet,General,,Resource02,task-14615,complete,EMPTY
case-6225,T02 Check confirmation of receipt,Resource02,2011/03/04 18:26:57.519,Variant 2,2,Internet,General,,Resource02,task-15170,complete,Group 4
case-6225,T06 Determine necessity of stop advice,Resource02,2011/03/04 19:09:04.342,Variant 2,2,Internet,General,,Resource02,task-15171,complete,Group 1
case-6225,T10 Determine necessity to stop indication,Resource02,2011/03/04 19:23:59.137,Variant 2,2,Internet,General,,Resource02,task-15175,complete,Group 1
case-6225,T04 Determine confirmation of receipt,Resource10,2011/03/04 19:39:14.353,Variant 2,2,Internet,General,,Resource02,task-15172,complete,Group 3
case-6225,T05 Print and send confirmation of receipt,Resource02,2011/03/04 19:47:18.269,Variant 2,2,Internet,General,,Resource02,task-15189,complete,Group 2
case-6246,Confirmation of receipt,Resource08,2011/03/17 18:25:54.441,Variant 2,2,Internet,General,,Resource08,task-14814,complete,EMPTY
case-6246,T02 Check confirmation of receipt,Resource08,2011/03/17 18:26:54.360,Variant 2,2,Internet,General,,Resource08,task-16514,complete,EMPTY
case-6246,T06 Determine necessity of stop advice,Resource08,2011/03/17 18:36:55.354,Variant 2,2,Internet,General,,Resource08,task-16515,complete,Group 1
case-6246,T10 Determine necessity to stop indication,Resource08,2011/03/17 18:41:25.875,Variant 2,2,Internet,General,,Resource08,task-16517,complete,Group 1
case-6246,T04 Determine confirmation of receipt,Resource18,2011/03/17 18:54:25.550,Variant 2,2,Internet,General,,Resource08,task-16516,complete,EMPTY
case-6246,T05 Print and send confirmation of receipt,admin1,2011/03/21 18:33:15.523,Variant 2,2,Internet,General,,Resource08,task-16524,complete,Group 2
case-6347,Confirmation of receipt,Resource04,2011/03/09 23:39:11.807,Variant 2,2,Internet,General,,Resource04,task-15541,complete,EMPTY
case-6347,T02 Check confirmation of receipt,Resource04,2011/03/09 23:39:25.948,Variant 2,2,Internet,General,,Resource04,task-15637,complete,Group 4
case-6347,T06 Determine necessity of stop advice,Resource04,2011/03/09 23:39:56.499,Variant 2,2,Internet,General,,Resource04,task-15638,complete,Group 1
case-6347,T10 Determine necessity to stop indication,Resource04,2011/03/09 23:40:12.079,Variant 2,2,Internet,General,,Resource04,task-15643,complete,Group 1
case-6347,T04 Determine confirmation of receipt,Resource10,2011/03/09 23:53:07.472,Variant 2,2,Internet,General,,Resource04,task-15640,complete,Group 3
case-6347,T05 Print and send confirmation of receipt,admin1,2011/03/10 19:32:54.331,Variant 2,2,Internet,General,,Resource04,task-15652,complete,Group 2
case-6379,Confirmation of receipt,Resource04,2011/03/24 23:36:59.627,Variant 2,2,Internet,General,,Resource04,task-15740,complete,EMPTY
case-6379,T02 Check confirmation of receipt,Resource04,2011/03/24 23:37:15.241,Variant 2,2,Internet,General,,Resource04,task-17656,complete,Group 4
case-6379,T06 Determine necessity of stop advice,Resource04,2011/03/24 23:37:55.570,Variant 2,2,Internet,General,,Resource04,task-17657,complete,Group 1
case-6379,T10 Determine necessity to stop indication,Resource04,2011/03/24 23:38:13.163,Variant 2,2,Internet,General,,Resource04,task-17661,complete,Group 1
case-6379,T04 Determine confirmation of receipt,Resource04,2011/04/21 18:45:39.546,Variant 2,2,Internet,General,,Resource04,task-17659,complete,EMPTY
case-6379,T05 Print and send confirmation of receipt,Resource04,2011/04/21 18:46:03.309,Variant 2,2,Internet,General,,Resource04,task-21725,complete,Group 2
case-6391,Confirmation of receipt,Resource17,2011/03/21 23:25:02.773,Variant 2,2,Internet,General,,Resource17,task-15855,complete,EMPTY
case-6391,T02 Check confirmation of receipt,Resource17,2011/03/21 23:25:41.095,Variant 2,2,Internet,General,,Resource17,task-17053,complete,EMPTY
case-6391,T06 Determine necessity of stop advice,Resource17,2011/03/21 23:25:53.604,Variant 2,2,Internet,General,,Resource17,task-17054,complete,Group 1
case-6391,T10 Determine necessity to stop indication,Resource17,2011/03/21 23:26:20.207,Variant 2,2,Internet,General,,Resource17,task-17056,complete,Group 1
case-6391,T04 Determine confirmation of receipt,Resource10,2011/03/22 05:42:14.588,Variant 2,2,Internet,General,,Resource17,task-17055,complete,Group 3
case-6391,T05 Print and send confirmation of receipt,admin1,2011/03/22 23:31:31.051,Variant 2,2,Internet,General,,Resource17,task-17096,complete,Group 2
case-6415,Confirmation of receipt,Resource08,2011/03/17 20:26:16.789,Variant 2,2,Desk,General,,Resource08,task-15939,complete,EMPTY
case-6415,T02 Check confirmation of receipt,Resource08,2011/03/17 20:26:43.687,Variant 2,2,Desk,General,,Resource08,task-16584,complete,Group 4
case-6415,T06 Determine necessity of stop advice,Resource08,2011/03/17 20:39:04.143,Variant 2,2,Desk,General,,Resource08,task-16585,complete,Group 1
case-6415,T10 Determine necessity to stop indication,Resource08,2011/03/17 20:39:32.291,Variant 2,2,Desk,General,,Resource08,task-16590,complete,Group 1
case-6415,T04 Determine confirmation of receipt,Resource18,2011/03/17 21:28:28.215,Variant 2,2,Desk,General,,Resource08,task-16586,complete,EMPTY
case-6415,T05 Print and send confirmation of receipt,admin1,2011/03/21 18:38:42.068,Variant 2,2,Desk,General,,Resource08,task-16602,complete,Group 2
case-6417,Confirmation of receipt,Resource17,2011/03/16 23:16:42.565,Variant 2,2,Desk,General,,Resource17,task-15941,complete,EMPTY
case-6417,T02 Check confirmation of receipt,Resource17,2011/03/16 23:17:18.680,Variant 2,2,Desk,General,,Resource17,task-16461,complete,EMPTY
case-6417,T06 Determine necessity of stop advice,Resource17,2011/03/16 23:17:57.267,Variant 2,2,Desk,General,,Resource17,task-16462,complete,Group 1
case-6417,T10 Determine necessity to stop indication,Resource17,2011/03/16 23:18:17.781,Variant 2,2,Desk,General,,Resource17,task-16464,complete,Group 1
case-6417,T04 Determine confirmation of receipt,Resource10,2011/03/17 05:54:53.049,Variant 2,2,Desk,General,,Resource17,task-16463,complete,Group 3
case-6417,T05 Print and send confirmation of receipt,admin1,2011/03/17 18:02:02.106,Variant 2,2,Desk,General,,Resource17,task-16502,complete,Group 2
case-6459,Confirmation of receipt,Resource17,2011/03/22 21:19:27.628,Variant 2,2,Internet,General,,Resource17,task-16271,complete,EMPTY
case-6459,T02 Check confirmation of receipt,Resource17,2011/03/22 21:20:01.063,Variant 2,2,Internet,General,,Resource17,task-17189,complete,EMPTY
case-6459,T06 Determine necessity of stop advice,Resource17,2011/03/22 21:21:07.860,Variant 2,2,Internet,General,,Resource17,task-17190,complete,Group 1
case-6459,T10 Determine necessity to stop indication,Resource17,2011/03/22 21:21:29.741,Variant 2,2,Internet,General,,Resource17,task-17192,complete,Group 1
case-6459,T04 Determine confirmation of receipt,Resource10,2011/03/23 19:00:12.840,Variant 2,2,Internet,General,,Resource17,task-17191,complete,Group 3
case-6459,T05 Print and send confirmation of receipt,admin1,2011/03/24 01:17:52.460,Variant 2,2,Internet,General,,Resource17,task-17334,complete,Group 2
case-6504,Confirmation of receipt,Resource06,2011/03/23 18:52:52.743,Variant 2,2,Desk,General,,Resource06,task-16597,complete,EMPTY
case-6504,T02 Check confirmation of receipt,Resource06,2011/03/23 18:53:12.969,Variant 2,2,Desk,General,,Resource06,task-17322,complete,Group 4
case-6504,T06 Determine necessity of stop advice,Resource06,2011/03/23 18:53:44.550,Variant 2,2,Desk,General,,Resource06,task-17323,complete,Group 1
case-6504,T10 Determine necessity to stop indication,Resource06,2011/03/23 18:54:16.067,Variant 2,2,Desk,General,,Resource06,task-17325,complete,Group 1
case-6504,T04 Determine confirmation of receipt,Resource10,2011/03/23 18:56:27.960,Variant 2,2,Desk,General,,Resource06,task-17324,complete,Group 3
case-6504,T05 Print and send confirmation of receipt,admin1,2011/03/24 01:14:39.678,Variant 2,2,Desk,General,,Resource06,task-17332,complete,Group 2
case-6537,Confirmation of receipt,Resource25,2011/03/18 20:47:03.758,Variant 2,2,Internet,General,,admin1,task-16732,complete,Group 1
case-6537,T02 Check confirmation of receipt,Resource25,2011/03/18 20:47:58.309,Variant 2,2,Internet,General,,admin1,task-16807,complete,EMPTY
case-6537,T06 Determine necessity of stop advice,Resource25,2011/03/18 20:53:15.898,Variant 2,2,Internet,General,,admin1,task-16808,complete,Group 1
case-6537,T10 Determine necessity to stop indication,Resource25,2011/03/18 20:53:41.940,Variant 2,2,Internet,General,,admin1,task-16812,complete,Group 1
case-6537,T04 Determine confirmation of receipt,Resource19,2011/03/18 21:33:16.444,Variant 2,2,Internet,General,,admin1,task-16809,complete,EMPTY
case-6537,T05 Print and send confirmation of receipt,Resource25,2011/03/18 23:45:58.581,Variant 2,2,Internet,General,,admin1,task-16836,complete,EMPTY
case-6606,Confirmation of receipt,Resource08,2011/03/23 23:22:44.682,Variant 2,2,Internet,General,,Resource08,task-17123,complete,EMPTY
case-6606,T02 Check confirmation of receipt,Resource08,2011/03/23 23:40:38.067,Variant 2,2,Internet,General,,Resource08,task-17396,complete,EMPTY
case-6606,T06 Determine necessity of stop advice,Resource08,2011/03/23 23:40:54.342,Variant 2,2,Internet,General,,Resource08,task-17397,complete,Group 1
case-6606,T10 Determine necessity to stop indication,Resource08,2011/03/23 23:49:38.630,Variant 2,2,Internet,General,,Resource08,task-17407,complete,Group 1
case-6606,T04 Determine confirmation of receipt,Resource18,2011/03/24 17:35:34.920,Variant 2,2,Internet,General,,Resource08,task-17406,complete,EMPTY
case-6606,T05 Print and send confirmation of receipt,admin1,2011/03/24 23:37:52.725,Variant 2,2,Internet,General,,Resource08,task-17470,complete,Group 2
case-6607,Confirmation of receipt,Resource06,2011/03/30 18:52:56.391,Variant 2,2,Internet,General,,Resource06,task-17132,complete,EMPTY
case-6607,T02 Check confirmation of receipt,Resource06,2011/03/30 18:53:12.829,Variant 2,2,Internet,General,,Resource06,task-18420,complete,Group 4
case-6607,T06 Determine necessity of stop advice,Resource06,2011/03/30 18:53:25.969,Variant 2,2,Internet,General,,Resource06,task-18421,complete,Group 1
case-6607,T10 Determine necessity to stop indication,Resource06,2011/03/30 18:53:41.794,Variant 2,2,Internet,General,,Resource06,task-18423,complete,Group 1
case-6607,T04 Determine confirmation of receipt,Resource10,2011/03/30 19:31:18.653,Variant 2,2,Internet,General,,Resource06,task-18422,complete,Group 3
case-6607,T05 Print and send confirmation of receipt,admin1,2011/03/31 17:06:40.828,Variant 2,2,Internet,General,,Resource06,task-18462,complete,Group 2
case-6612,Confirmation of receipt,Resource08,2011/03/23 20:25:25.751,Variant 2,2,Internet,General,,Resource08,task-17186,complete,EMPTY
case-6612,T02 Check confirmation of receipt,Resource08,2011/03/23 20:26:24.171,Variant 2,2,Internet,General,,Resource08,task-17364,complete,EMPTY
case-6612,T06 Determine necessity of stop advice,Resource08,2011/03/23 20:42:29.855,Variant 2,2,Internet,General,,Resource08,task-17365,complete,Group 1
case-6612,T10 Determine necessity to stop indication,Resource08,2011/03/23 20:42:49.961,Variant 2,2,Internet,General,,Resource08,task-17370,complete,Group 1
case-6612,T04 Determine confirmation of receipt,Resource18,2011/03/24 17:32:34.198,Variant 2,2,Internet,General,,Resource08,task-17366,complete,EMPTY
case-6612,T05 Print and send confirmation of receipt,admin1,2011/03/24 23:35:40.225,Variant 2,2,Internet,General,,Resource08,task-17466,complete,Group 2
case-6631,Confirmation of receipt,Resource06,2011/03/28 23:11:07.890,Variant 2,2,Post,General,,Resource06,task-17362,complete,EMPTY
case-6631,T02 Check confirmation of receipt,Resource06,2011/03/28 23:11:24.133,Variant 2,2,Post,General,,Resource06,task-18092,complete,Group 4
case-6631,T06 Determine necessity of stop advice,Resource06,2011/03/28 23:40:39.470,Variant 2,2,Post,General,,Resource06,task-18093,complete,Group 1
case-6631,T10 Determine necessity to stop indication,Resource06,2011/03/28 23:40:53.816,Variant 2,2,Post,General,,Resource06,task-18133,complete,Group 1
case-6631,T04 Determine confirmation of receipt,Resource10,2011/03/30 18:29:33.636,Variant 2,2,Post,General,,Resource06,task-18094,complete,Group 3
case-6631,T05 Print and send confirmation of receipt,admin1,2011/03/31 17:18:05.229,Variant 2,2,Post,General,,Resource06,task-18399,complete,Group 2
case-6653,Confirmation of receipt,Resource06,2011/03/29 18:11:42.068,Variant 2,2,Post,General,,Resource06,task-17660,complete,EMPTY
case-6653,T02 Check confirmation of receipt,Resource06,2011/03/29 18:11:56.752,Variant 2,2,Post,General,,Resource06,task-18181,complete,Group 4
case-6653,T06 Determine necessity of stop advice,Resource06,2011/03/29 18:12:14.032,Variant 2,2,Post,General,,Resource06,task-18182,complete,Group 1
case-6653,T10 Determine necessity to stop indication,Resource06,2011/03/29 18:12:29.919,Variant 2,2,Post,General,,Resource06,task-18185,complete,Group 1
