Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,lifecycle:transition,org:group
case-5942,T10 Determine necessity to stop indication,Resource18,2011/02/15 01:21:36.335,Variant 1,1,Internet,General,,Resource18,task-12260,complete,Group 1
case-5942,T02 Check confirmation of receipt,Resource24,2011/02/21 20:44:26.314,Variant 1,1,Internet,General,,Resource18,task-12258,complete,EMPTY
case-5942,T04 Determine confirmation of receipt,Resource10,2011/02/22 00:42:33.606,Variant 1,1,Internet,General,,Resource18,task-13316,complete,Group 3
case-5942,T05 Print and send confirmation of receipt,admin1,2011/02/23 20:06:33.728,Variant 1,1,Internet,General,,Resource18,task-13425,complete,Group 2
case-5952,Confirmation of receipt,Resource18,2011/02/15 01:30:11.722,Variant 1,1,Internet,General,,Resource18,task-11839,complete,EMPTY
case-5952,T06 Determine necessity of stop advice,Resource18,2011/02/15 01:30:31.521,Variant 1,1,Internet,General,,Resource18,task-12268,complete,Group 1
case-5952,T10 Determine necessity to stop indication,Resource18,2011/02/15 01:30:44.688,Variant 1,1,Internet,General,,Resource18,task-12269,complete,Group 1
case-5952,T02 Check confirmation of receipt,Resource24,2011/02/21 20:45:07.795,Variant 1,1,Internet,General,,Resource18,task-12267,complete,EMPTY
case-5952,T04 Determine confirmation of receipt,Resource10,2011/02/22 00:44:17.404,Variant 1,1,Internet,General,,Resource18,task-13318,complete,Group 3
case-5952,T05 Print and send confirmation of receipt,admin1,2011/02/23 20:34:04.762,Variant 1,1,Internet,General,,Resource18,task-13428,complete,Group 2
case-6056,Confirmation of receipt,Resource14,2011/03/16 23:21:26.788,Variant 1,1,Internet,General,,Resource14,task-12925,complete,EMPTY
case-6056,T06 Determine necessity of stop advice,Resource14,2011/03/16 23:28:24.821,Variant 1,1,Internet,General,,Resource14,task-16469,complete,Group 1
case-6056,T10 Determine necessity to stop indication,Resource14,2011/03/16 23:28:46.788,Variant 1,1,Internet,General,,Resource14,task-16479,complete,Group 1
case-6056,T02 Check confirmation of receipt,Resource14,2011/03/21 20:40:46.087,Variant 1,1,Internet,General,,Resource14,task-16468,complete,EMPTY
case-6056,T04 Determine confirmation of receipt,Resource14,2011/03/21 20:42:07.701,Variant 1,1,Internet,General,,Resource14,task-16939,complete,Group 3
case-6056,T05 Print and send confirmation of receipt,admin1,2011/03/22 23:29:14.386,Variant 1,1,Internet,General,,Resource14,task-16940,complete,Group 2
case-6108,Confirmation of receipt,Resource09,2011/04/11 19:35:13.544,Variant 1,1,Internet,General,,Resource09,task-13275,complete,EMPTY
case-6108,T06 Determine necessity of stop advice,Resource09,2011/04/11 19:35:34.107,Variant 1,1,Internet,General,,Resource09,task-19834,complete,Group 1
case-6108,T10 Determine necessity to stop indication,Resource09,2011/04/11 19:36:06.319,Variant 1,1,Internet,General,,Resource09,task-19835,complete,Group 1
case-6108,T02 Check confirmation of receipt,Resource09,2011/04/11 19:37:15.543,Variant 1,1,Internet,General,,Resource09,task-19833,complete,Group 4
case-6108,T04 Determine confirmation of receipt,Resource09,2011/04/11 19:37:48.452,Variant 1,1,Internet,General,,Resource09,task-19840,complete,Group 3
case-6108,T05 Print and send confirmation of receipt,Resource09,2011/04/11 20:08:45.470,Variant 1,1,Internet,General,,Resource09,task-19841,complete,Group 2
case-6128,Confirmation of receipt,Resource08,2011/03/01 21:01:43.728,Variant 1,1,Internet,General,,Resource08,task-13444,complete,EMPTY
case-6128,T06 Determine necessity of stop advice,Resource08,2011/03/01 21:13:55.733,Variant 1,1,Internet,General,,Resource08,task-14709,complete,Group 1
case-6128,T10 Determine necessity to stop indication,Resource08,2011/03/01 21:20:43.673,Variant 1,1,Internet,General,,Resource08,task-14711,complete,Group 1
case-6128,T02 Check confirmation of receipt,Resource08,2011/03/01 21:21:07.289,Variant 1,1,Internet,General,,Resource08,task-14708,complete,Group 4
case-6128,T04 Determine confirmation of receipt,admin3,2011/03/02 18:01:11.685,Variant 1,1,Internet,General,,Resource08,task-14713,complete,EMPTY
case-6128,T05 Print and send confirmation of receipt,admin1,2011/03/02 23:30:12.818,Variant 1,1,Internet,General,,Resource08,task-14862,complete,Group 2
case-6141,Confirmation of receipt,Resource01,2011/03/02 17:25:12.415,Variant 1,1,Internet,General,,Resource01,task-13725,complete,EMPTY
case-6141,T06 Determine necessity of stop advice,Resource01,2011/03/02 17:25:30.190,Variant 1,1,Internet,General,,Resource01,task-14822,complete,Group 1
case-6141,T10 Determine necessity to stop indication,Resource01,2011/03/02 17:26:07.265,Variant 1,1,Internet,General,,Resource01,task-14823,complete,Group 1
case-6141,T02 Check confirmation of receipt,Resource01,2011/03/02 17:26:50.794,Variant 1,1,Internet,General,,Resource01,task-14821,complete,Group 4
case-6141,T04 Determine confirmation of receipt,Resource01,2011/03/02 17:27:09.024,Variant 1,1,Internet,General,,Resource01,task-14827,complete,Group 3
case-6141,T05 Print and send confirmation of receipt,Resource01,2011/03/02 17:27:25.565,Variant 1,1,Internet,General,,Resource01,task-14829,complete,Group 2
case-6145,Confirmation of receipt,Resource15,2011/02/23 21:45:30.822,Variant 1,1,Internet,General,,Resource15,task-13784,complete,EMPTY
case-6145,T06 Determine necessity of stop advice,Resource15,2011/02/23 21:51:58.381,Variant 1,1,Internet,General,,Resource15,task-13859,complete,Group 1
case-6145,T10 Determine necessity to stop indication,Resource15,2011/02/28 19:47:24.851,Variant 1,1,Internet,General,,Resource15,task-13860,complete,Group 1
case-6145,T02 Check confirmation of receipt,Resource10,2011/02/28 20:53:00.608,Variant 1,1,Internet,General,,Resource15,task-13858,complete,Group 4
case-6145,T04 Determine confirmation of receipt,Resource10,2011/02/28 20:53:15.005,Variant 1,1,Internet,General,,Resource15,task-14426,complete,Group 3
case-6145,T05 Print and send confirmation of receipt,admin1,2011/03/01 19:13:07.907,Variant 1,1,Internet,General,,Resource15,task-14427,complete,Group 2
case-6169,Confirmation of receipt,Resource15,2011/02/25 23:29:00.446,Variant 1,1,Internet,General,,Resource15,task-14094,complete,EMPTY
case-6169,T06 Determine necessity of stop advice,Resource15,2011/02/28 20:56:49.898,Variant 1,1,Internet,General,,Resource15,task-14256,complete,Group 1
case-6169,T10 Determine necessity to stop indication,Resource15,2011/02/28 20:57:18.990,Variant 1,1,Internet,General,,Resource15,task-14435,complete,Group 1
case-6169,T02 Check confirmation of receipt,Resource15,2011/03/04 22:41:42.757,Variant 1,1,Internet,General,,Resource15,task-14255,complete,EMPTY
case-6169,T04 Determine confirmation of receipt,Resource10,2011/03/08 01:22:27.319,Variant 1,1,Internet,General,,Resource15,task-15235,complete,Group 3
case-6169,T05 Print and send confirmation of receipt,admin1,2011/03/08 19:22:35.626,Variant 1,1,Internet,General,,Resource15,task-15395,complete,Group 2
case-6226,Confirmation of receipt,Resource15,2011/03/02 22:55:59.454,Variant 1,1,Internet,General,,Resource15,task-14616,complete,EMPTY
case-6226,T06 Determine necessity of stop advice,Resource15,2011/03/02 23:00:21.667,Variant 1,1,Internet,General,,Resource15,task-14970,complete,Group 1
case-6226,T10 Determine necessity to stop indication,Resource15,2011/03/02 23:01:35.333,Variant 1,1,Internet,General,,Resource15,task-14971,complete,Group 1
case-6226,T02 Check confirmation of receipt,Resource15,2011/03/04 22:41:19.887,Variant 1,1,Internet,General,,Resource15,task-14969,complete,EMPTY
case-6226,T04 Determine confirmation of receipt,Resource10,2011/03/07 23:31:56.274,Variant 1,1,Internet,General,,Resource15,task-15234,complete,Group 3
case-6226,T05 Print and send confirmation of receipt,admin1,2011/03/08 19:18:51.751,Variant 1,1,Internet,General,,Resource15,task-15356,complete,Group 2
case-6297,Confirmation of receipt,Resource15,2011/03/10 17:56:43.057,Variant 1,1,Desk,General,Group 5,Resource02,task-15232,complete,EMPTY
case-6297,T06 Determine necessity of stop advice,Resource15,2011/03/10 17:57:34.633,Variant 1,1,Desk,General,Group 5,Resource02,task-15687,complete,Group 1
case-6297,T10 Determine necessity to stop indication,Resource15,2011/03/10 17:58:06.448,Variant 1,1,Desk,General,Group 5,Resource02,task-15688,complete,Group 1
case-6297,T02 Check confirmation of receipt,Resource18,2011/03/14 21:39:41.602,Variant 1,1,Desk,General,Group 5,Resource02,task-15686,complete,EMPTY
case-6297,T04 Determine confirmation of receipt,Resource18,2011/03/14 21:41:16.175,Variant 1,1,Desk,General,Group 5,Resource02,task-16074,complete,EMPTY
case-6297,T05 Print and send confirmation of receipt,admin1,2011/03/15 21:19:36.277,Variant 1,1,Desk,General,Group 5,Resource02,task-16075,complete,Group 2
case-6375,Confirmation of receipt,Resource14,2011/03/21 22:39:45.091,Variant 1,1,Internet,General,,Resource14,task-15692,complete,EMPTY
case-6375,T06 Determine necessity of stop advice,Resource14,2011/03/21 22:40:15.552,Variant 1,1,Internet,General,,Resource14,task-17027,complete,Group 1
case-6375,T10 Determine necessity to stop indication,Resource14,2011/03/21 22:40:34.104,Variant 1,1,Internet,General,,Resource14,task-17029,complete,Group 1
case-6375,T02 Check confirmation of receipt,Resource10,2011/03/22 05:44:42.411,Variant 1,1,Internet,General,,Resource14,task-17026,complete,Group 4
case-6375,T04 Determine confirmation of receipt,Resource10,2011/03/22 05:44:54.592,Variant 1,1,Internet,General,,Resource14,task-17097,complete,Group 3
case-6375,T05 Print and send confirmation of receipt,admin1,2011/03/22 23:38:15.659,Variant 1,1,Internet,General,,Resource14,task-17098,complete,Group 2
case-6387,Confirmation of receipt,Resource17,2011/03/21 23:05:50.672,Variant 1,1,Internet,General,,Resource17,task-15844,complete,EMPTY
case-6387,T06 Determine necessity of stop advice,Resource17,2011/03/21 23:06:03.322,Variant 1,1,Internet,General,,Resource17,task-17043,complete,Group 1
case-6387,T10 Determine necessity to stop indication,Resource17,2011/03/21 23:06:17.497,Variant 1,1,Internet,General,,Resource17,task-17044,complete,Group 1
case-6387,T02 Check confirmation of receipt,Resource17,2011/03/21 23:08:33.727,Variant 1,1,Internet,General,,Resource17,task-17042,complete,EMPTY
case-6387,T04 Determine confirmation of receipt,Resource10,2011/03/22 05:40:48.032,Variant 1,1,Internet,General,,Resource17,task-17049,complete,Group 3
case-6387,T05 Print and send confirmation of receipt,admin1,2011/03/22 23:32:30.460,Variant 1,1,Internet,General,,Resource17,task-17095,complete,Group 2
case-6645,Confirmation of receipt,Resource11,2011/03/28 22:13:54.187,Variant 1,1,Post,General,,Resource11,task-17514,complete,EMPTY
case-6645,T06 Determine necessity of stop advice,Resource11,2011/03/28 22:14:38.609,Variant 1,1,Post,General,,Resource11,task-18071,complete,Group 1
case-6645,T10 Determine necessity to stop indication,Resource11,2011/03/28 22:15:05.202,Variant 1,1,Post,General,,Resource11,task-18072,complete,Group 1
case-6645,T02 Check confirmation of receipt,Resource19,2011/03/31 16:37:26.575,Variant 1,1,Post,General,,Resource11,task-18070,complete,EMPTY
case-6645,T04 Determine confirmation of receipt,Resource10,2011/03/31 23:20:45.078,Variant 1,1,Post,General,,Resource11,task-18559,complete,Group 3
case-6645,T05 Print and send confirmation of receipt,admin1,2011/04/06 22:06:51.934,Variant 1,1,Post,General,,Resource11,task-18716,complete,Group 2
case-6683,Confirmation of receipt,Resource08,2011/03/30 22:33:12.923,Variant 1,1,Internet,General,,Resource08,task-17898,complete,EMPTY
case-6683,T06 Determine necessity of stop advice,Resource08,2011/03/30 22:34:09.776,Variant 1,1,Internet,General,,Resource08,task-18523,complete,Group 1
case-6683,T10 Determine necessity to stop indication,Resource08,2011/03/30 22:34:27.389,Variant 1,1,Internet,General,,Resource08,task-18525,complete,Group 1
case-6683,T02 Check confirmation of receipt,Resource08,2011/03/30 22:34:49.662,Variant 1,1,Internet,General,,Resource08,task-18522,complete,EMPTY
case-6683,T04 Determine confirmation of receipt,Resource08,2011/03/30 22:35:45.553,Variant 1,1,Internet,General,,Resource08,task-18527,complete,EMPTY
case-6683,T05 Print and send confirmation of receipt,admin1,2011/03/31 17:14:19.064,Variant 1,1,Internet,General,,Resource08,task-18528,complete,Group 2
case-6782,Confirmation of receipt,Resource15,2011/04/06 18:36:47.785,Variant 1,1,Internet,General,,admin1,task-18603,complete,EMPTY
case-6782,T06 Determine necessity of stop advice,Resource15,2011/04/14 16:57:13.347,Variant 1,1,Internet,General,,admin1,task-19247,complete,Group 1
case-6782,T10 Determine necessity to stop indication,Resource15,2011/04/14 16:57:29.690,Variant 1,1,Internet,General,,admin1,task-20347,complete,Group 1
case-6782,T02 Check confirmation of receipt,Resource15,2011/04/14 17:08:03.181,Variant 1,1,Internet,General,,admin1,task-19246,complete,EMPTY
case-6782,T04 Determine confirmation of receipt,Resource15,2011/04/14 17:08:15.597,Variant 1,1,Internet,General,,admin1,task-20351,complete,Group 3
case-6782,T05 Print and send confirmation of receipt,admin1,2011/04/18 23:18:57.470,Variant 1,1,Internet,General,,admin1,task-20352,complete,Group 2
case-6805,Confirmation of receipt,Resource09,2011/05/17 20:18:54.427,Variant 1,1,Internet,General,,Resource09,task-18786,complete,EMPTY
case-6805,T06 Determine necessity of stop advice,Resource09,2011/05/17 20:19:13.915,Variant 1,1,Internet,General,,Resource09,task-25249,complete,Group 1
case-6805,T10 Determine necessity to stop indication,Resource09,2011/05/17 20:19:48.363,Variant 1,1,Internet,General,,Resource09,task-25250,complete,Group 1
case-6805,T02 Check confirmation of receipt,Resource09,2011/05/17 20:20:27.164,Variant 1,1,Internet,General,,Resource09,task-25248,complete,Group 4
case-6805,T04 Determine confirmation of receipt,Resource09,2011/05/17 20:21:09.902,Variant 1,1,Internet,General,,Resource09,task-25254,complete,Group 3
case-6805,T05 Print and send confirmation of receipt,Resource09,2011/05/17 20:21:31.095,Variant 1,1,Internet,General,,Resource09,task-25257,complete,Group 2
case-7008,Confirmation of receipt,Resource08,2011/04/19 23:04:50.163,Variant 1,1,Internet,General,,Resource08,task-20653,complete,EMPTY
case-7008,T06 Determine necessity of stop advice,Resource08,2011/04/19 23:29:59.098,Variant 1,1,Internet,General,,Resource08,task-21170,complete,Group 1
case-7008,T10 Determine necessity to stop indication,Resource08,2011/04/19 23:30:15.666,Variant 1,1,Internet,General,,Resource08,task-21177,complete,Group 1
case-7008,T02 Check confirmation of receipt,Resource08,2011/04/19 23:31:22.222,Variant 1,1,Internet,General,,Resource08,task-21169,complete,EMPTY
case-7008,T04 Determine confirmation of receipt,Resource08,2011/04/19 23:32:07.586,Variant 1,1,Internet,General,,Resource08,task-21181,complete,EMPTY
case-7008,T05 Print and send confirmation of receipt,Resource08,2011/04/19 23:33:31.443,Variant 1,1,Internet,General,,Resource08,task-21182,complete,EMPTY
case-7175,Confirmation of receipt,Resource05,2011/05/09 23:09:06.672,Variant 1,1,Internet,General,,Resource05,task-22021,complete,EMPTY
case-7175,T06 Determine necessity of stop advice,Resource05,2011/05/09 23:09:23.924,Variant 1,1,Internet,General,,Resource05,task-24013,complete,Group 1
case-7175,T10 Determine necessity to stop indication,Resource05,2011/05/09 23:10:40.645,Variant 1,1,Internet,General,,Resource05,task-24014,complete,Group 1
case-7175,T02 Check confirmation of receipt,Resource05,2011/05/09 23:10:53.830,Variant 1,1,Internet,General,,Resource05,task-24012,complete,Group 4
case-7175,T04 Determine confirmation of receipt,Resource05,2011/05/09 23:11:08.707,Variant 1,1,Internet,General,,Resource05,task-24016,complete,Group 3
case-7175,T05 Print and send confirmation of receipt,Resource05,2011/05/09 23:11:21.712,Variant 1,1,Internet,General,,Resource05,task-24017,complete,Group 2
case-7569,Confirmation of receipt,Resource12,2011/06/06 17:00:20.128,Variant 1,1,Internet,General,,Resource12,task-25299,complete,EMPTY
case-7569,T06 Determine necessity of stop advice,Resource12,2011/06/06 17:01:10.436,Variant 1,1,Internet,General,,Resource12,task-27654,complete,Group 1
case-7569,T10 Determine necessity to stop indication,Resource12,2011/06/06 17:49:11.050,Variant 1,1,Internet,General,,Resource12,task-27657,complete,Group 1
case-7569,T02 Check confirmation of receipt,Resource12,2011/06/06 18:28:13.678,Variant 1,1,Internet,General,,Resource12,task-27653,complete,Group 4
case-7569,T04 Determine confirmation of receipt,Resource12,2011/06/06 18:28:36.647,Variant 1,1,Internet,General,,Resource12,task-27711,complete,Group 3
case-7569,T05 Print and send confirmation of receipt,Resource12,2011/06/06 18:29:20.577,Variant 1,1,Internet,General,,Resource12,task-27712,complete,Group 2
case-7760,Confirmation of receipt,Resource11,2011/05/30 20:03:04.514,Variant 1,1,Internet,General,,Resource01,task-26775,complete,Group 1
case-7760,T06 Determine necessity of stop advice,Resource11,2011/05/30 20:06:59.856,Variant 1,1,Internet,General,,Resource01,task-27017,complete,Group 1
case-7760,T10 Determine necessity to stop indication,Resource11,2011/05/30 20:09:50.404,Variant 1,1,Internet,General,,Resource01,task-27020,complete,Group 1
case-7760,T02 Check confirmation of receipt,Resource11,2011/06/01 19:01:39.703,Variant 1,1,Internet,General,,Resource01,task-27016,complete,EMPTY
case-7760,T04 Determine confirmation of receipt,Resource11,2011/06/01 19:01:52.677,Variant 1,1,Internet,General,,Resource01,task-27473,complete,Group 3
case-7760,T05 Print and send confirmation of receipt,Resource11,2011/06/01 19:02:03.590,Variant 1,1,Internet,General,,Resource01,task-27474,complete,Group 2
case-7851,Confirmation of receipt,Resource06,2011/06/07 20:13:13.124,Variant 1,1,Internet,General,,Resource06,task-27479,complete,EMPTY
case-7851,T06 Determine necessity of stop advice,Resource06,2011/06/07 20:13:39.709,Variant 1,1,Internet,General,,Resource06,task-28125,complete,Group 1
case-7851,T10 Determine necessity to stop indication,Resource06,2011/06/07 20:13:55.759,Variant 1,1,Internet,General,,Resource06,task-28126,complete,Group 1
case-7851,T02 Check confirmation of receipt,Resource06,2011/06/07 20:14:10.630,Variant 1,1,Internet,General,,Resource06,task-28124,complete,Group 4
case-7851,T04 Determine confirmation of receipt,Resource06,2011/06/07 20:14:25.041,Variant 1,1,Internet,General,,Resource06,task-28129,complete,Group 3
case-7851,T05 Print and send confirmation of receipt,Resource06,2011/06/07 20:14:37.489,Variant 1,1,Internet,General,,Resource06,task-28130,complete,Group 2
case-8232,Confirmation of receipt,Resource05,2011/07/04 21:52:06.292,Variant 1,1,Internet,General,Group 5,Resource05,task-29671,complete,EMPTY
case-8232,T06 Determine necessity of stop advice,Resource05,2011/07/04 22:06:54.393,Variant 1,1,Internet,General,Group 5,Resource05,task-30789,complete,Group 1
case-8232,T10 Determine necessity to stop indication,Resource05,2011/07/04 22:11:22.323,Variant 1,1,Internet,General,Group 5,Resource05,task-30801,complete,Group 1
case-8232,T02 Check confirmation of receipt,Resource05,2011/07/04 22:12:14.652,Variant 1,1,Internet,General,Group 5,Resource05,task-30788,complete,Group 4
case-8232,T04 Determine confirmation of receipt,Resource05,2011/07/04 22:13:17.216,Variant 1,1,Internet,General,Group 5,Resource05,task-30807,complete,Group 3
case-8232,T05 Print and send confirmation of receipt,Resource05,2011/07/04 22:13:46.110,Variant 1,1,Internet,General,Group 5,Resource05,task-30808,complete,Group 2
case-8367,Confirmation of receipt,Resource29,2011/07/05 23:40:37.140,Variant 1,1,Internet,General,Group 6,Resource29,task-30641,complete,EMPTY
case-8367,T06 Determine necessity of stop advice,Resource29,2011/07/05 23:41:41.174,Variant 1,1,Internet,General,Group 6,Resource29,task-31114,complete,Group 1
case-8367,T10 Determine necessity to stop indication,Resource29,2011/07/05 23:42:13.576,Variant 1,1,Internet,General,Group 6,Resource29,task-31115,complete,Group 1
case-8367,T02 Check confirmation of receipt,Resource29,2011/07/06 00:01:22.893,Variant 1,1,Internet,General,Group 6,Resource29,task-31113,complete,EMPTY
case-8367,T04 Determine confirmation of receipt,Resource29,2011/07/06 00:02:36.727,Variant 1,1,Internet,General,Group 6,Resource29,task-31126,complete,EMPTY
case-8367,T05 Print and send confirmation of receipt,admin1,2011/07/16 00:12:52.047,Variant 1,1,Internet,General,Group 6,Resource29,task-31127,complete,Group 2
case-8710,Confirmation of receipt,Resource09,2011/07/28 23:19:45.681,Variant 1,1,Internet,General,Group 5,Resource14,task-32913,complete,EMPTY
case-8710,T06 Determine necessity of stop advice,Resource09,2011/07/28 23:22:21.540,Variant 1,1,Internet,General,Group 5,Resource14,task-34200,complete,Group 1
case-8710,T10 Determine necessity to stop indication,Resource09,2011/07/28 23:23:08.179,Variant 1,1,Internet,General,Group 5,Resource14,task-34201,complete,Group 1
case-8710,T02 Check confirmation of receipt,Resource09,2011/07/28 23:23:42.998,Variant 1,1,Internet,General,Group 5,Resource14,task-34199,complete,Group 4
case-8710,T04 Determine confirmation of receipt,Resource09,2011/07/28 23:25:00.933,Variant 1,1,Internet,General,Group 5,Resource14,task-34205,complete,Group 3
case-8710,T05 Print and send confirmation of receipt,Resource09,2011/07/28 23:25:38.412,Variant 1,1,Internet,General,Group 5,Resource14,task-34210,complete,Group 2
case-8852,Confirmation of receipt,Resource13,2011/08/03 23:40:30.301,Variant 1,1,Internet,General,Group 5,Resource13,task-34094,complete,EMPTY
case-8852,T06 Determine necessity of stop advice,Resource13,2011/08/03 23:42:29.092,Variant 1,1,Internet,General,Group 5,Resource13,task-35105,complete,Group 1
case-8852,T10 Determine necessity to stop indication,Resource13,2011/08/03 23:42:45.748,Variant 1,1,Internet,General,Group 5,Resource13,task-35106,complete,Group 1
case-8852,T02 Check confirmation of receipt,Resource13,2011/08/03 23:43:25.988,Variant 1,1,Internet,General,Group 5,Resource13,task-35104,complete,EMPTY
case-8852,T04 Determine confirmation of receipt,Resource13,2011/08/03 23:43:57.368,Variant 1,1,Internet,General,Group 5,Resource13,task-35108,complete,EMPTY
case-8852,T05 Print and send confirmation of receipt,Resource13,2011/08/03 23:44:19.909,Variant 1,1,Internet,General,Group 5,Resource13,task-35109,complete,EMPTY
case-8923,Confirmation of receipt,Resource13,2011/08/15 17:37:07.097,Variant 1,1,Internet,General,Group 5,Resource13,task-34958,complete,EMPTY
case-8923,T06 Determine necessity of stop advice,Resource13,2011/08/15 17:37:27.921,Variant 1,1,Internet,General,Group 5,Resource13,task-36413,complete,Group 1
case-8923,T10 Determine necessity to stop indication,Resource13,2011/08/15 17:37:46.677,Variant 1,1,Internet,General,Group 5,Resource13,task-36414,complete,Group 1
case-8923,T02 Check confirmation of receipt,Resource13,2011/08/15 17:38:23.127,Variant 1,1,Internet,General,Group 5,Resource13,task-36412,complete,EMPTY
case-8923,T04 Determine confirmation of receipt,Resource13,2011/08/15 17:38:43.809,Variant 1,1,Internet,General,Group 5,Resource13,task-36416,complete,Group 3
case-8923,T05 Print and send confirmation of receipt,Resource13,2011/08/15 17:39:11.485,Variant 1,1,Internet,General,Group 5,Resource13,task-36417,complete,EMPTY
case-9213,Confirmation of receipt,Resource11,2011/09/01 16:39:09.918,Variant 1,1,Internet,General,Group 8,Resource01,task-37064,complete,EMPTY
case-9213,T06 Determine necessity of stop advice,Resource11,2011/09/01 16:40:46.025,Variant 1,1,Internet,General,Group 8,Resource01,task-37779,complete,Group 1
case-9213,T10 Determine necessity to stop indication,Resource11,2011/09/01 16:41:50.295,Variant 1,1,Internet,General,Group 8,Resource01,task-37780,complete,Group 1
case-9213,T02 Check confirmation of receipt,Resource11,2011/09/01 16:42:44.916,Variant 1,1,Internet,General,Group 8,Resource01,task-37778,complete,Group 4
case-9213,T04 Determine confirmation of receipt,Resource11,2011/09/01 16:43:26.015,Variant 1,1,Internet,General,Group 8,Resource01,task-37784,complete,Group 3
case-9213,T05 Print and send confirmation of receipt,Resource11,2011/09/01 16:43:57.984,Variant 1,1,Internet,General,Group 8,Resource01,task-37785,complete,Group 2
case-9624,Confirmation of receipt,Resource09,2011/09/19 20:32:59.548,Variant 1,1,e-mail,General,,admin1,task-39388,complete,EMPTY
case-9624,T06 Determine necessity of stop advice,Resource09,2011/09/19 20:34:58.803,Variant 1,1,e-mail,General,,admin1,task-39435,complete,Group 1
case-9624,T10 Determine necessity to stop indication,Resource09,2011/09/19 20:37:47.508,Variant 1,1,e-mail,General,,admin1,task-39436,complete,Group 1
case-9624,T02 Check confirmation of receipt,Resource09,2011/09/19 20:45:54.885,Variant 1,1,e-mail,General,,admin1,task-39434,complete,Group 4
case-9624,T04 Determine confirmation of receipt,Resource09,2011/09/19 20:47:07.785,Variant 1,1,e-mail,General,,admin1,task-39445,complete,Group 3
case-9624,T05 Print and send confirmation of receipt,admin1,2011/09/19 20:55:12.077,Variant 1,1,e-mail,General,,admin1,task-39447,complete,Group 2
case-9635,Confirmation of receipt,Resource33,2011/10/03 22:34:49.913,Variant 1,1,Internet,General,Group 6,Resource33,task-39480,complete,EMPTY
case-9635,T06 Determine necessity of stop advice,Resource33,2011/10/03 22:53:44.874,Variant 1,1,Internet,General,Group 6,Resource33,task-41265,complete,Group 1
case-9635,T10 Determine necessity to stop indication,Resource33,2011/10/03 22:55:18.139,Variant 1,1,Internet,General,Group 6,Resource33,task-41267,complete,Group 1
case-9635,T02 Check confirmation of receipt,Resource38,2011/10/04 00:28:10.185,Variant 1,1,Internet,General,Group 6,Resource33,task-41264,complete,EMPTY
case-9635,T04 Determine confirmation of receipt,Resource38,2011/10/04 00:28:31.692,Variant 1,1,Internet,General,Group 6,Resource33,task-41310,complete,Group 3
case-9635,T05 Print and send confirmation of receipt,admin1,2011/10/05 18:36:24.653,Variant 1,1,Internet,General,Group 6,Resource33,task-41313,complete,Group 2
case-9722,Confirmation of receipt,Resource21,2011/09/30 19:21:13.671,Variant 1,1,Internet,General,Group 8,Resource11,task-40024,complete,EMPTY
case-9722,T06 Determine necessity of stop advice,Resource21,2011/09/30 19:22:00.194,Variant 1,1,Internet,General,Group 8,Resource11,task-40992,complete,Group 1
case-9722,T10 Determine necessity to stop indication,Resource21,2011/09/30 19:22:24.654,Variant 1,1,Internet,General,Group 8,Resource11,task-40993,complete,Group 1
case-9722,T02 Check confirmation of receipt,Resource21,2011/09/30 19:23:08.115,Variant 1,1,Internet,General,Group 8,Resource11,task-40991,complete,Group 4
case-9722,T04 Determine confirmation of receipt,Resource21,2011/09/30 19:23:39.538,Variant 1,1,Internet,General,Group 8,Resource11,task-40995,complete,Group 3
case-9722,T05 Print and send confirmation of receipt,Resource21,2011/09/30 19:24:09.654,Variant 1,1,Internet,General,Group 8,Resource11,task-40996,complete,Group 2
case-9762,Confirmation of receipt,Resource03,2011/10/04 18:29:15.847,Variant 1,1,Internet,General,Group 8,Resource11,task-40454,complete,EMPTY
case-9762,T06 Determine necessity of stop advice,Resource03,2011/10/04 18:29:40.505,Variant 1,1,Internet,General,Group 8,Resource11,task-41451,complete,Group 1
case-9762,T10 Determine necessity to stop indication,Resource03,2011/10/04 18:29:58.416,Variant 1,1,Internet,General,Group 8,Resource11,task-41453,complete,Group 1
case-9762,T02 Check confirmation of receipt,Resource03,2011/10/04 18:30:18.249,Variant 1,1,Internet,General,Group 8,Resource11,task-41450,complete,Group 4
case-9762,T04 Determine confirmation of receipt,Resource03,2011/10/04 18:34:40.222,Variant 1,1,Internet,General,Group 8,Resource11,task-41455,complete,Group 3
case-9762,T05 Print and send confirmation of receipt,Resource03,2011/10/04 18:35:00.969,Variant 1,1,Internet,General,Group 8,Resource11,task-41458,complete,Group 2
case-9765,Confirmation of receipt,Resource09,2011/11/09 21:30:39.630,Variant 1,1,Internet,General,Group 5,Resource09,task-40539,complete,EMPTY
case-9765,T06 Determine necessity of stop advice,Resource09,2011/11/09 21:31:16.108,Variant 1,1,Internet,General,Group 5,Resource09,task-45992,complete,Group 1
case-9765,T10 Determine necessity to stop indication,Resource09,2011/11/09 21:31:58.143,Variant 1,1,Internet,General,Group 5,Resource09,task-45993,complete,Group 1
case-9765,T02 Check confirmation of receipt,Resource09,2011/11/09 21:32:52.795,Variant 1,1,Internet,General,Group 5,Resource09,task-45991,complete,Group 4
case-9765,T04 Determine confirmation of receipt,Resource09,2011/11/09 21:33:16.236,Variant 1,1,Internet,General,Group 5,Resource09,task-45995,complete,Group 3
